timestamp,ax,ay,az,gx,gy,gz
2025-11-26T23:57:36.739796,-0.0666656494140625,0.0010833740234375,-1.001800537109375,0.009073922410607338,-0.004513525404036045,0.00378994457423687
2025-11-26T23:57:36.743659,-0.0661468505859375,0.0018768310546875,-1.0045013427734375,0.007126086391508579,-0.001199221471324563,0.00800546258687973
2025-11-26T23:57:36.748334,-0.0655364990234375,0.00469970703125,-1.0006256103515625,0.006935404147952795,-0.003506850451231003,0.006337524391710758
2025-11-26T23:57:36.752630,-0.065093994140625,0.0040130615234375,-1.0020294189453125,0.006312224548310041,0.0018738001817837358,0.0031555795576423407
2025-11-26T23:57:36.756668,-0.0657501220703125,0.00225830078125,-1.00177001953125,0.006819290108978748,-0.0027318706270307302,0.0027451864443719387
2025-11-26T23:57:36.760429,-0.0656890869140625,0.0032501220703125,-1.0015106201171875,0.006019010208547115,-0.0017699368763715029,0.0030394657514989376
2025-11-26T23:57:36.777648,-0.0656280517578125,0.0030975341796875,-1.00152587890625,0.007601726800203323,-0.0005512743373401463,0.0049103363417088985
2025-11-26T23:57:36.781761,-0.066253662109375,0.0032196044921875,-1.002044677734375,0.008503207005560398,-0.0017033577896654606,0.004721518140286207
2025-11-26T23:57:36.787398,-0.06591796875,0.0028839111328125,-1.0011444091796875,0.004367051646113396,-0.0054909056052565575,0.00686269998550415
2025-11-26T23:57:36.793940,-0.0663909912109375,0.0035247802734375,-1.0010223388671875,0.0034344124142080545,-0.0022980417124927044,0.004030161537230015
2025-11-26T23:57:36.797766,-0.0660858154296875,0.002838134765625,-0.9996795654296875,0.009008941240608692,-0.002663427498191595,0.006196376867592335
2025-11-26T23:57:36.807537,-0.0660247802734375,0.0029296875,-1.0009765625,0.00782436691224575,-0.001576857641339302,0.0052107409574091434
2025-11-26T23:57:36.812755,-0.0663909912109375,0.002593994140625,-1.00067138671875,0.006659234408289194,-0.0036277580074965954,0.004481301177293062
2025-11-26T23:57:36.816119,-0.0665435791015625,0.00201416015625,-1.00396728515625,0.005361742340028286,-0.0011028150329366326,0.004169711377471685
2025-11-26T23:57:36.822855,-0.065399169921875,0.006866455078125,-0.993072509765625,0.005090632475912571,0.00018615495355334133,0.006001166999340057
2025-11-26T23:57:36.839086,-0.0673065185546875,0.0022735595703125,-0.993408203125,0.014013820327818394,0.0012658004416152835,0.0014138722326606512
2025-11-26T23:57:36.846259,-0.0670318603515625,0.0032196044921875,-1.000823974609375,0.0062400526367127895,0.0006002765148878098,0.00546294217929244
2025-11-26T23:57:37.014711,-0.067108154296875,0.0022735595703125,-1.0007476806640625,0.007131945341825485,-0.0010556770721450448,0.006078132428228855
2025-11-26T23:57:37.037989,-0.067230224609375,0.002655029296875,-1.0023956298828125,0.00410473020747304,-0.003162770066410303,0.005868275184184313
2025-11-26T23:57:37.042586,-0.06622314453125,0.005523681640625,-0.99859619140625,0.005313272587954998,-0.0031276163645088673,0.006003564223647118
2025-11-26T23:57:37.046062,-0.066070556640625,0.0023956298828125,-1.0008544921875,0.007845140062272549,-0.00108257494866848,0.006930344272404909
2025-11-26T23:57:37.049400,-0.0665130615234375,0.001007080078125,-1.0012054443359375,0.00563897704705596,-0.0013960290234535933,0.0031667647417634726
2025-11-26T23:57:37.052423,-0.06549072265625,0.0029449462890625,-1.0005645751953125,0.00628905463963747,-0.0004953479510731995,0.005437375977635384
2025-11-26T23:57:37.058353,-0.0679779052734375,0.00299072265625,-1.0052490234375,0.008565258234739304,-0.0047260457649827,0.003573163179680705
2025-11-26T23:57:37.093905,-0.0615997314453125,0.004302978515625,-0.9995574951171875,0.004307663068175316,0.004787298385053873,0.005270662251859903
2025-11-26T23:57:37.096947,-0.0684051513671875,0.00189208984375,-0.9981689453125,0.008685367181897163,-0.010114951990544796,0.006200904026627541
2025-11-26T23:57:37.099571,-0.0664520263671875,0.003753662109375,-0.998931884765625,0.007837682962417603,3.0360035452758893e-05,0.007927165366709232
2025-11-26T23:57:37.102992,-0.066650390625,0.0023345947265625,-1.001434326171875,0.005279184319078922,0.0007957525085657835,0.006446181330829859
2025-11-26T23:57:37.106819,-0.06695556640625,0.0028839111328125,-1.000518798828125,0.006301038898527622,-0.0020623519085347652,0.005132976453751326
2025-11-26T23:57:37.110539,-0.0640411376953125,0.00140380859375,-1.0020294189453125,0.0057409764267504215,-0.0012303803814575076,0.005022721830755472
2025-11-26T23:57:37.153522,-0.06610107421875,0.0010986328125,-0.9994354248046875,0.0057444386184215546,0.004218180663883686,0.005486644338816404
2025-11-26T23:57:37.157736,-0.06622314453125,0.002349853515625,-1.0008544921875,0.00424321461468935,-0.0020090886391699314,0.005772401578724384
2025-11-26T23:57:37.160577,-0.0692291259765625,0.0026092529296875,-0.9959564208984375,0.004865861497819424,-0.008196144364774227,0.00427144393324852
2025-11-26T23:57:37.163168,-0.0658111572265625,0.010498046875,-1.01654052734375,0.005536179058253765,-0.001967277145013213,0.005404352676123381
2025-11-26T23:57:37.166644,-0.0662384033203125,0.0052032470703125,-1.0022735595703125,0.01715288870036602,-0.007562578655779362,0.007923969067633152
2025-11-26T23:57:37.190473,-0.0672454833984375,0.00213623046875,-0.99908447265625,0.004974518436938524,-0.007999337278306484,0.004862665664404631
2025-11-26T23:57:37.211312,-0.070037841796875,0.0015106201171875,-1.001953125,0.005690109916031361,-0.002108957152813673,0.0046938215382397175
2025-11-26T23:57:37.214136,-0.0706024169921875,0.000946044921875,-1.0003662109375,0.00762915750965476,0.0005243764026090503,0.005045358557254076
2025-11-26T23:57:37.219775,-0.0698089599609375,0.00201416015625,-1.0035552978515625,0.0028533106669783592,0.0003299656673334539,0.006609433330595493
2025-11-26T23:57:37.222491,-0.0672607421875,0.0031280517578125,-0.9985809326171875,0.0067902617156505585,-0.0005808354471810162,0.0049012815579771996
2025-11-26T23:57:37.225537,-0.0705108642578125,0.001861572265625,-1.0019989013671875,0.0038480013608932495,-0.0013406352372840047,0.004351605195552111
2025-11-26T23:57:37.236075,-0.07110595703125,0.0029754638671875,-1.0032196044921875,0.0022921827621757984,0.000782436749432236,0.006821953225880861
2025-11-26T23:57:37.264640,-0.0706329345703125,0.002899169921875,-1.00238037109375,0.003926298581063747,-0.00011877698125317693,0.007525826804339886
2025-11-26T23:57:37.271670,-0.0701141357421875,0.001556396484375,-1.000335693359375,0.002859169617295265,0.0008703210623934865,0.004306597635149956
2025-11-26T23:57:37.275095,-0.0695953369140625,0.0016632080078125,-1.002288818359375,0.004512193612754345,-0.0007882956997491419,0.004250937607139349
2025-11-26T23:57:37.279319,-0.07159423828125,0.001220703125,-1.000396728515625,0.004539091605693102,0.0010516822803765535,0.0065652248449623585
2025-11-26T23:57:37.284847,-0.070037841796875,0.00091552734375,-1.0027313232421875,0.004612861201167107,-0.0020354539155960083,0.005526592023670673
2025-11-26T23:57:37.290390,-0.070404052734375,0.002471923828125,-1.0007781982421875,0.005008340813219547,-0.0014290522085502744,0.006945523899048567
2025-11-26T23:57:37.374988,-0.0708160400390625,0.00115966796875,-1.0007476806640625,0.007113835774362087,6.6579027588886674e-06,0.003207511268556118
2025-11-26T23:57:37.389103,-0.0712127685546875,0.000885009765625,-1.0001983642578125,0.006915962789207697,-0.002025866648182273,0.005395031534135342
2025-11-26T23:57:37.395713,-0.070831298828125,0.00213623046875,-1.001678466796875,0.008422779850661755,0.00035206988104619086,0.0033278861083090305
2025-11-26T23:57:37.401781,-0.07135009765625,0.0015869140625,-1.000518798828125,0.008947954513132572,0.0021228056866675615,0.004011253360658884
2025-11-26T23:57:37.405193,-0.068603515625,0.0067901611328125,-1.0012969970703125,0.007484547793865204,-0.003163036424666643,0.0027425233274698257
2025-11-26T23:57:37.409123,-0.07659912109375,0.00860595703125,-0.9909210205078125,0.003988349810242653,-0.0008426241693086922,0.0020780644845217466
2025-11-26T23:57:37.451398,-0.0717010498046875,0.00042724609375,-1.001373291015625,0.003988349810242653,-0.0008426241693086922,0.0020780644845217466
2025-11-26T23:57:37.456434,-0.069610595703125,0.00286865234375,-0.993621826171875,0.007878429256379604,0.0051625375635921955,0.004969991277903318
2025-11-26T23:57:37.459220,-0.071075439453125,0.0008544921875,-0.9996185302734375,0.007723433431237936,-0.0023065637797117233,0.003316700691357255
2025-11-26T23:57:37.462144,-0.070770263671875,0.0017547607421875,-1.00140380859375,0.0060270000249147415,-0.0026173547375947237,0.0028767467010766268
2025-11-26T23:57:37.465033,-0.072723388671875,0.0019073486328125,-1.0013885498046875,0.005013400688767433,-0.0012231898726895452,0.005544435232877731
2025-11-26T23:57:37.469416,-0.0731201171875,0.004302978515625,-0.9984130859375,0.005911418702453375,-0.005661081522703171,0.005614742636680603
2025-11-26T23:57:37.550634,-0.0712890625,0.0010986328125,-1.0008544921875,0.007396130822598934,-0.004570250865072012,0.005649097263813019
2025-11-26T23:57:37.554817,-0.0718231201171875,0.0033416748046875,-1.001556396484375,0.0019001654582098126,0.0014767227694392204,0.006145776715129614
2025-11-26T23:57:37.558599,-0.0713043212890625,0.001373291015625,-1.0005340576171875,0.005590241402387619,-0.0019353191601112485,0.00307621737010777
2025-11-26T23:57:37.562061,-0.0710296630859375,0.0010833740234375,-1.0011138916015625,0.0044051348231732845,-0.002555569401010871,0.0036165728233754635
2025-11-26T23:57:37.590832,-0.0715179443359375,0.00372314453125,-1.0047149658203125,0.005860285833477974,-0.0028479844331741333,0.005655488930642605
2025-11-26T23:57:37.594814,-0.0718536376953125,0.0011749267578125,-0.999267578125,0.003209375310689211,0.002299639629200101,0.005604888778179884
2025-11-26T23:57:37.599476,-0.071502685546875,0.0017852783203125,-0.99920654296875,0.0051782503724098206,0.0010673949727788568,0.00510021997615695
2025-11-26T23:57:37.603632,-0.0722198486328125,0.0020751953125,-0.9996185302734375,0.005056011490523815,0.0021528995130211115,0.005547630600631237
2025-11-26T23:57:37.607464,-0.0713043212890625,0.0014190673828125,-1.0011444091796875,0.006807572208344936,0.00020586235041264445,0.004847219679504633
2025-11-26T23:57:37.668048,-0.0702667236328125,0.0004119873046875,-1.0027313232421875,0.0060054282657802105,0.0006945523782633245,0.004799282643944025
2025-11-26T23:57:37.671717,-0.07122802734375,-0.0006866455078125,-1.00213623046875,0.0060054282657802105,0.0006945523782633245,0.004799282643944025
2025-11-26T23:57:37.674640,-0.0710906982421875,0.0012969970703125,-1.0010223388671875,0.005952964071184397,0.0005763080553151667,0.004263987299054861
2025-11-26T23:57:37.678231,-0.0716705322265625,0.000701904296875,-1.0028839111328125,0.00398728484287858,0.0011467571603134274,0.004857073072344065
2025-11-26T23:57:37.681227,-0.075347900390625,0.0063018798828125,-0.9925537109375,0.005317001137882471,-0.0005526058957912028,0.0029321403708308935
2025-11-26T23:57:37.685028,-0.0735931396484375,0.0039825439453125,-0.9911346435546875,0.003933222498744726,0.005352953914552927,0.0036280243657529354
2025-11-26T23:57:37.689700,-0.07098388671875,0.0022735595703125,-0.9991302490234375,0.008161789737641811,-0.002344913315027952,0.005655755288898945
2025-11-26T23:57:37.729188,-0.0729827880859375,-0.000762939453125,-1.0030364990234375,0.0006410228670574725,-0.0030333404429256916,0.005100485868752003
2025-11-26T23:57:37.732888,-0.071502685546875,0.0012054443359375,-1.0009002685546875,0.0065385932102799416,-0.0018463695887476206,0.004307130351662636
2025-11-26T23:57:37.804557,-0.225982666015625,-0.5442352294921875,-1.068756103515625,0.06524984538555145,-0.7069762945175171,1.261923909187317
2025-11-26T23:57:37.809564,-0.4836883544921875,-0.377166748046875,-0.7131500244140625,0.14498968422412872,-0.4148142337799072,0.48081934452056885
2025-11-26T23:57:37.812286,-0.02703857421875,-0.6136016845703125,-1.157928466796875,-1.4420918226242065,0.06712710857391357,1.3386485576629639
2025-11-26T23:57:37.820093,0.33062744140625,-0.695281982421875,-0.7019195556640625,1.194793701171875,0.7612941265106201,0.6069850325584412
2025-11-26T23:57:37.822852,-0.4357147216796875,-0.38214111328125,-0.73162841796875,0.18065579235553741,-0.07965381443500519,1.1915574073791504
2025-11-26T23:57:37.825635,-0.478179931640625,-0.3062591552734375,-0.809234619140625,-0.43880558013916016,-0.013507818803191185,0.8316532969474792
2025-11-26T23:57:37.834086,-0.5407562255859375,-0.3792266845703125,-1.0019378662109375,-0.777283787727356,-0.5090946555137634,0.25093263387680054
2025-11-26T23:57:37.842755,-0.6607818603515625,-0.4162445068359375,-1.0095672607421875,-0.37867939472198486,-0.2618185579776764,0.2488953024148941
2025-11-26T23:57:37.846295,-0.49267578125,-0.4149627685546875,-1.2655487060546875,-1.2885295152664185,0.8116939663887024,0.12453766912221909
2025-11-26T23:57:37.851842,-0.294586181640625,-0.363739013671875,-1.328369140625,-0.6435022950172424,0.46563905477523804,-0.9185754060745239
2025-11-26T23:57:37.873238,-0.1391448974609375,-0.2658233642578125,-0.903656005859375,0.583176851272583,0.6503708362579346,-0.7917937636375427
2025-11-26T23:57:37.934177,-0.1336669921875,-0.2724456787109375,-0.7938995361328125,0.34866955876350403,-0.19943533837795258,-0.8183265328407288
2025-11-26T23:57:38.048473,-0.18707275390625,-0.332855224609375,-0.9412078857421875,-0.6180291175842285,-0.20245403051376343,-1.0016945600509644
2025-11-26T23:57:38.132754,0.050750732421875,-0.2802886962890625,-0.6458740234375,0.33606934547424316,1.6790226697921753,0.4582863450050354
2025-11-26T23:57:38.241643,-0.1348114013671875,-0.30718994140625,-0.550018310546875,1.1242889165878296,0.172296404838562,-0.4693531095981598
2025-11-26T23:57:38.338652,0.1759185791015625,-0.39697265625,-0.6637115478515625,0.3030427098274231,0.7168899178504944,-0.6036166548728943
2025-11-26T23:57:38.438368,0.211822509765625,-0.46466064453125,-0.6755218505859375,0.8445472121238708,-0.42215657234191895,-0.7100618481636047
2025-11-26T23:57:38.538334,0.1771240234375,-0.4813690185546875,-0.843719482421875,0.07556133717298508,-0.5189491510391235,-0.5331853628158569
2025-11-26T23:57:38.641010,0.1790618896484375,-0.5731201171875,-0.716796875,0.4230729639530182,-0.46071675419807434,-0.3053750991821289
2025-11-26T23:57:38.746087,0.1594085693359375,-0.596588134765625,-0.79827880859375,-0.09493529796600342,-0.2261468470096588,-0.21907828748226166
2025-11-26T23:57:38.836806,0.1642608642578125,-0.602874755859375,-0.765045166015625,0.08565311878919601,-0.25238218903541565,-0.11698600649833679
2025-11-26T23:57:38.936805,0.1500396728515625,-0.57781982421875,-0.7652740478515625,0.1596839427947998,-0.1363983154296875,-0.1135643795132637
2025-11-26T23:57:39.035787,0.1001739501953125,-0.5809326171875,-0.81964111328125,0.07962612062692642,-0.0880664736032486,0.0027017768006771803
2025-11-26T23:57:39.136922,0.1644134521484375,-0.650970458984375,-0.5466461181640625,0.248884916305542,0.6193082332611084,0.1344880312681198
2025-11-26T23:57:50.192191,0.1413421630859375,-0.38775634765625,-0.9342041015625,0.1895717978477478,0.4145069122314453,0.08915038406848907
2025-11-26T23:57:50.322063,0.0824432373046875,-0.4130096435546875,-0.90325927734375,-0.2642689347267151,-0.1392574906349182,0.03057708404958248
2025-11-26T23:57:50.371623,0.1174468994140625,-0.3801422119140625,-0.880523681640625,-0.2642689347267151,-0.1392574906349182,0.03057708404958248
2025-11-26T23:57:50.439706,0.063720703125,-0.4127044677734375,-0.8772735595703125,-0.13608379662036896,-0.5094603300094604,-0.13859330117702484
2025-11-26T23:57:50.544862,0.0326385498046875,-0.2548065185546875,-0.8974456787109375,-0.13608379662036896,-0.5094603300094604,-0.13859330117702484
2025-11-26T23:57:50.644779,-0.20068359375,-0.349639892578125,-0.9445037841796875,1.3520601987838745,-0.6513615250587463,0.6990302205085754
2025-11-26T23:57:50.743755,0.0936126708984375,-0.4806976318359375,-0.9425506591796875,0.8349798321723938,0.8159989714622498,-1.1789555549621582
2025-11-26T23:57:50.841935,0.2554168701171875,-0.6817626953125,-0.98968505859375,1.5803780555725098,0.9387176632881165,-0.2650662958621979
2025-11-26T23:57:50.941298,0.4546356201171875,-0.754119873046875,-0.748321533203125,1.204309344291687,1.443407416343689,-0.38329413533210754
2025-11-26T23:57:51.036249,0.362701416015625,-0.60491943359375,-0.749481201171875,1.204309344291687,1.443407416343689,-0.38329413533210754
2025-11-26T23:57:51.140690,0.4440765380859375,-0.7598419189453125,-0.6166229248046875,0.03176751732826233,-0.20105162262916565,-0.6149369478225708
2025-11-26T23:57:51.240417,0.375946044921875,-0.7387542724609375,-0.57452392578125,1.1041654348373413,0.18038521707057953,-0.4191210865974426
2025-11-26T23:57:51.339213,0.4253082275390625,-0.8944549560546875,-0.4339752197265625,0.30922842025756836,0.27651306986808777,0.5774039626121521
2025-11-26T23:57:51.439201,0.379547119140625,-0.95806884765625,-0.4391021728515625,0.6534236073493958,0.34850364923477173,0.8177307844161987
2025-11-26T23:57:51.539257,0.212646484375,-1.1889495849609375,-0.1981048583984375,2.527536630630493,-0.7241249680519104,0.2123122662305832
2025-11-26T23:57:51.638826,0.313201904296875,-1.0254058837890625,-0.1585540771484375,1.5988374948501587,-0.4410761892795563,0.48158472776412964
2025-11-26T23:57:51.740791,0.2478485107421875,-0.8849639892578125,-0.105316162109375,1.1491243839263916,0.1864471137523651,0.8461350202560425
2025-11-26T23:57:51.836818,0.2247161865234375,-0.84100341796875,-0.13555908203125,0.6024025082588196,-0.19362059235572815,0.5356082916259766
2025-11-26T23:57:51.937672,0.136688232421875,-0.952789306640625,-0.029693603515625,0.6024025082588196,-0.19362059235572815,0.5356082916259766
2025-11-26T23:57:52.036637,0.1139373779296875,-1.008209228515625,-0.0469512939453125,-0.760773777961731,0.062319301068782806,0.3289983868598938
2025-11-26T23:57:52.136094,0.0550079345703125,-1.028900146484375,-0.0767669677734375,-1.5978966985130683e-05,-0.18826258182525635,0.14867788553237915
2025-11-26T23:57:52.235244,0.042083740234375,-1.0955810546875,-0.048736572265625,0.30596044659614563,-0.22808536887168884,0.05772455036640167
2025-11-26T23:57:52.335802,0.048919677734375,-1.034576416015625,-0.0391387939453125,0.16828595101833344,0.04665698483586311,0.04206862300634384
2025-11-26T23:57:52.434080,0.0560150146484375,-0.9867095947265625,-0.0263519287109375,0.16828595101833344,0.04665698483586311,0.04206862300634384
2025-11-26T23:57:52.535697,0.0587310791015625,-0.953033447265625,-0.0023345947265625,0.2075185775756836,-0.08285466581583023,-0.05642146244645119
2025-11-26T23:57:52.639442,0.0691070556640625,-0.936737060546875,-0.0034027099609375,0.2075185775756836,-0.08285466581583023,-0.05642146244645119
2025-11-26T23:57:52.734867,0.0554656982421875,-0.93048095703125,-0.0004119873046875,-0.1544463038444519,-0.007807589136064053,-0.023152990266680717
2025-11-26T23:57:52.832985,0.0332794189453125,-0.992889404296875,0.0222320556640625,-0.29787084460258484,0.1144229844212532,0.03513694927096367
2025-11-26T23:57:52.934730,0.022674560546875,-1.0287933349609375,0.0237884521484375,-0.19853493571281433,0.09336137026548386,0.09931513667106628
2025-11-26T23:57:53.032755,0.040740966796875,-1.00018310546875,0.0167694091796875,-0.19853493571281433,0.09336137026548386,0.09931513667106628
2025-11-26T23:57:53.135853,0.0257568359375,-0.9904327392578125,0.013214111328125,0.20381037890911102,0.06771273165941238,0.002281796419993043
2025-11-26T23:57:53.231045,0.0309906005859375,-0.9964599609375,0.0142822265625,0.08839031308889389,0.06992102414369583,0.07397063076496124
2025-11-26T23:57:53.329826,0.0288543701171875,-1.0147705078125,0.01947021484375,0.08839031308889389,0.06992102414369583,0.07397063076496124
2025-11-26T23:57:53.432749,0.02154541015625,-1.000946044921875,0.0239105224609375,-0.06941955536603928,0.10268696397542953,0.0070826769806444645
2025-11-26T23:57:53.543109,0.01141357421875,-1.0108184814453125,0.0352630615234375,-0.08885183930397034,0.09048755466938019,0.014700649306178093
2025-11-26T23:57:53.642859,0.0155792236328125,-0.9995574951171875,0.01983642578125,-0.01950685679912567,0.06331532448530197,0.017959026619791985
2025-11-26T23:57:53.733649,0.0222930908203125,-0.9849090576171875,0.0191802978515625,-0.01950685679912567,0.06331532448530197,0.017959026619791985
2025-11-26T23:57:53.841868,0.0042724609375,-0.9773406982421875,0.0247955322265625,-0.03531777858734131,0.038899727165699005,-0.030172549188137054
